"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"HolaMundo",FALSE,0,NA,2020-03-25 18:30:02,FALSE,NA,"1242881445858869248",NA,"<a href=""http://www.dragonkin.global"" rel=""nofollow"">DragonKin_Tester</a>","DragonKinTest",0,FALSE,FALSE,NA,NA
"El Ecommerce como alternativa de negocio... A venido cobrando fuerza, ahora es Ecommerce o no ès.… https://t.co/pVBSXhYHX2",FALSE,0,NA,2020-03-25 11:48:05,TRUE,NA,"1242780291183382528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wjcg42",0,FALSE,FALSE,NA,NA
"Creo que me quedé estancado en esta red social 😅 #HolaMundo",FALSE,0,NA,2020-03-24 23:01:08,FALSE,NA,"1242587279287255040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vlads29",0,FALSE,FALSE,NA,NA
"Estoy diseñando una web de comida. Y que loco, le estàn tomando una foto a un pollo frito ""empanizado"" con acerrìn.… https://t.co/XzDp9b4Ybj",FALSE,0,NA,2020-03-24 22:19:22,TRUE,NA,"1242576770349613058",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wjcg42",0,FALSE,FALSE,NA,NA
"HolaMundo",FALSE,0,NA,2020-03-24 18:30:02,FALSE,NA,"1242519056978239488",NA,"<a href=""http://www.dragonkin.global"" rel=""nofollow"">DragonKin_Tester</a>","DragonKinTest",0,FALSE,FALSE,NA,NA
"RT @Infanmusic: Para soñar en familia sobre viajes futuros en este periodo de cuarentena os invitamos a ver documental #HolaMundo de ⁦@algo…",FALSE,0,NA,2020-03-24 17:30:37,FALSE,NA,"1242504102082478090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","algoqrecordar",1,TRUE,FALSE,NA,NA
"Ahhhhchugüeilla a todos!

Disney+ ya está disponible. 
Nos vemos en 2022! 👋🏼

#BuenosDías #HolaMundo https://t.co/OKZWpBlU5u",FALSE,11,NA,2020-03-24 07:06:59,FALSE,NA,"1242347160559071232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MoureDev",0,FALSE,FALSE,NA,NA
"@MicaAriasCorrea @codigofacilito @nacho_java @RodrigoEED Ay sí! #HolaMundo 👆🏼😂 Llegué hasta ahí no más jaja espero poder seguir!",FALSE,4,"MicaAriasCorrea",2020-03-24 03:41:57,FALSE,"1242295331699724289","1242295561459568642","238004170","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","valenluciana",0,FALSE,FALSE,NA,NA
"https://t.co/ACIfJ1Ujgt",FALSE,0,NA,2020-03-24 00:35:58,FALSE,NA,"1242248759876018176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","holamundo_2013",0,FALSE,FALSE,NA,NA
"https://t.co/NFhCMCiz2l",FALSE,0,NA,2020-03-24 00:35:45,FALSE,NA,"1242248701835448324",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","holamundo_2013",0,FALSE,FALSE,NA,NA
"HolaMundo",FALSE,0,NA,2020-03-23 18:30:02,FALSE,NA,"1242156667795578881",NA,"<a href=""http://www.dragonkin.global"" rel=""nofollow"">DragonKin_Tester</a>","DragonKinTest",0,FALSE,FALSE,NA,NA
"Hoy al abrir el correo... No me puedo relajar tanto el finde 😂

#BuenosDías #HolaMundo https://t.co/vuIUKiYp7x",FALSE,5,NA,2020-03-23 07:18:10,FALSE,NA,"1241987586735984646",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MoureDev",0,FALSE,FALSE,NA,NA
"@VBolanhos HolaMundo, Congo, aguaderio y música pesada lml",FALSE,2,"VBolanhos",2020-03-23 01:40:38,FALSE,"1241881213591326721","1241902643464806400","273425505","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nosoyunzurdito",0,FALSE,FALSE,NA,NA
"#yomequedoencasa Bailemos. https://t.co/I6IbpQEFu6",FALSE,2,NA,2020-03-22 20:03:42,FALSE,NA,"1241817852962918408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","holamundo_2013",1,FALSE,FALSE,NA,NA
"#holamundo
#JuntosSaldremosAdelante ❤️🇪🇸❤️ #Covid_19 https://t.co/QIO2u9q94Q",FALSE,1,NA,2020-03-22 19:37:14,FALSE,NA,"1241811190755573760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SolanoLuisa",0,FALSE,FALSE,NA,NA
"HolaMundo",FALSE,0,NA,2020-03-22 18:30:02,FALSE,NA,"1241794279099510784",NA,"<a href=""http://www.dragonkin.global"" rel=""nofollow"">DragonKin_Tester</a>","DragonKinTest",0,FALSE,FALSE,NA,NA
"#BuenosDías ☀️ #Amigos 👋 que tengan un excelente y  #FelizDimingo😀

""Es increíble lo que sucede cuando no te das po… https://t.co/LOhmyDRM7K",FALSE,4,NA,2020-03-22 14:56:51,TRUE,NA,"1241740631082401794",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Gmezac",0,FALSE,FALSE,NA,NA
"Para soñar en familia sobre viajes futuros en este periodo de cuarentena os invitamos a ver documental #HolaMundo d… https://t.co/W8fRY6wMj8",FALSE,1,NA,2020-03-22 09:12:50,TRUE,NA,"1241654054817800193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Infanmusic",1,FALSE,FALSE,NA,NA
"HolaMundo",FALSE,0,NA,2020-03-21 18:30:02,FALSE,NA,"1241431894270586880",NA,"<a href=""http://www.dragonkin.global"" rel=""nofollow"">DragonKin_Tester</a>","DragonKinTest",0,FALSE,FALSE,NA,NA
"#HolaMundo 🌎 #BuenosDías #Amig@s !! 🤟

Que tengan un estupendo día, a disfrutar con alegría cada momento.… https://t.co/j8bLXHviHd",FALSE,1,NA,2020-03-21 14:18:17,TRUE,NA,"1241368537463218177",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Gmezac",0,FALSE,FALSE,NA,NA
"Creo que llegó el momento de dejar todo atrás,
No busquemos salida, si nunca quisimos entrar...… https://t.co/fXuIliyxS3",FALSE,0,NA,2020-03-21 05:52:53,TRUE,NA,"1241241347732000770",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","javierdiazdl",0,FALSE,FALSE,NA,NA
"Holamundo...
.
.
#me #night #natural #quarantine #nomakeup https://t.co/uAFx608jD2",FALSE,0,NA,2020-03-21 01:47:24,FALSE,NA,"1241179572856426496",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AldanaBA",0,FALSE,FALSE,NA,NA
"Tómate tu momento de Relax https://t.co/l1rl0OrwIe vía @YouTube #◙relax #holamundo #mequedoencasa",FALSE,0,NA,2020-03-20 19:13:07,FALSE,NA,"1241080348416651266",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","motivate_radio",0,FALSE,FALSE,NA,NA
"HolaMundo",FALSE,0,NA,2020-03-20 18:30:02,FALSE,NA,"1241069504983191553",NA,"<a href=""http://www.dragonkin.global"" rel=""nofollow"">DragonKin_Tester</a>","DragonKinTest",0,FALSE,FALSE,NA,NA
